@RELATION waitingCustomers
@ATTRIBUTE waitingCustomersAtCheckouts NUMERIC
@ATTRIBUTE strategy STRING
@ATTRIBUTE timestamp NUMERIC
@Data
53,3,10480
53,3,10480
53,3,10480
53,3,10490
53,3,10490
53,3,10490
53,3,10490
53,3,10500
53,3,10500
53,3,10500
53,3,10500
52,3,10510
52,3,10510
52,3,10510
52,3,10510
53,3,10520
53,3,10520
53,3,10520
53,3,10520
51,3,10530
51,3,10530
51,3,10530
50,3,10540
50,3,10540
50,3,10540
50,3,10540
51,3,10550
51,3,10550
51,3,10550
51,3,10550
52,3,10560
52,3,10560
52,3,10560
52,3,10560
52,3,10570
52,3,10570
52,3,10570
52,3,10570
53,3,10580
53,3,10580
53,3,10580
53,3,10580
52,3,10590
52,3,10590
52,3,10590
52,3,10590
52,3,10600
52,3,10600
52,3,10600
52,3,10600
51,3,10610
51,3,10610
51,3,10610
51,3,10610
51,3,10620
51,3,10620
51,3,10620
51,3,10620
53,3,10630
53,3,10630
53,3,10630
53,3,10630
52,3,10640
52,3,10640
52,3,10640
52,3,10640
52,3,10650
52,3,10650
52,3,10650
52,3,10650
50,3,10660
50,3,10660
50,3,10660
50,3,10670
50,3,10670
50,3,10670
50,3,10670
51,3,10680
51,3,10680
51,3,10680
51,3,10680
52,3,10690
52,3,10690
52,3,10690
52,3,10690
52,3,10700
52,3,10700
52,3,10700
52,3,10700
53,3,10710
53,3,10710
53,3,10710
53,3,10710
53,3,10720
53,3,10720
53,3,10720
53,3,10720
51,3,10730
51,3,10730
51,3,10730
51,3,10730
52,3,10740
52,3,10740
52,3,10740
52,3,10740
52,3,10750
52,3,10750
52,3,10750
52,3,10750
50,3,10760
50,3,10760
50,3,10760
51,3,10770
51,3,10770
51,3,10770
51,3,10770
51,3,10780
51,3,10780
51,3,10780
51,3,10780
51,3,10790
51,3,10790
51,3,10790
51,3,10790
53,3,10800
53,3,10800
53,3,10800
53,3,10800
53,3,10810
53,3,10810
53,3,10810
53,3,10810
52,3,10820
52,3,10820
52,3,10820
52,3,10820
51,3,10830
51,3,10830
51,3,10830
51,3,10830
51,3,10840
51,3,10840
51,3,10840
51,3,10840
50,3,10850
50,3,10850
50,3,10850
50,3,10850
49,3,10860
49,3,10860
49,3,10860
49,3,10860
52,3,10870
52,3,10870
52,3,10870
52,3,10870
52,3,10880
52,3,10880
52,3,10880
52,3,10880
53,3,10890
53,3,10890
53,3,10890
53,3,10890
53,3,10900
53,3,10900
53,3,10900
53,3,10900
51,3,10910
51,3,10910
51,3,10910
53,3,10920
53,3,10920
53,3,10920
53,3,10920
53,3,10930
53,3,10930
53,3,10930
53,3,10930
51,3,10940
51,3,10940
51,3,10940
51,3,10940
49,3,10950
49,3,10950
49,3,10950
49,3,10950
51,3,10960
51,3,10960
51,3,10960
51,3,10960
51,3,10970
51,3,10970
51,3,10970
51,3,10970
52,3,10980
52,3,10980
52,3,10980
52,3,10980
51,3,10990
51,3,10990
51,3,10990
51,3,10990
51,3,11000
51,3,11000
51,3,11000
51,3,11000
53,3,11010
53,3,11010
53,3,11010
53,3,11010
54,3,11020
54,3,11020
54,3,11020
54,3,11020
54,3,11030
54,3,11030
54,3,11030
54,3,11030
54,3,11040
54,3,11040
54,3,11040
54,3,11040
51,3,11050
51,3,11050
51,3,11050
51,3,11050
52,3,11060
52,3,11060
52,3,11060
52,3,11060
53,3,11070
53,3,11070
53,3,11070
53,3,11070
52,3,11080
52,3,11080
52,3,11080
52,3,11080
51,3,11090
51,3,11090
51,3,11090
51,3,11090
51,3,11100
51,3,11100
51,3,11100
51,3,11100
52,3,11110
52,3,11110
52,3,11110
52,3,11110
53,3,11120
53,3,11120
53,3,11120
53,3,11120
51,3,11130
51,3,11130
51,3,11130
51,3,11130
53,3,11140
53,3,11140
53,3,11140
53,3,11140
53,3,11150
53,3,11150
53,3,11150
54,3,11160
54,3,11160
54,3,11160
54,3,11160
54,3,11170
54,3,11170
54,3,11170
54,3,11170
55,3,11180
55,3,11180
55,3,11180
54,3,11190
54,3,11190
54,3,11190
54,3,11190
52,3,11200
52,3,11200
52,3,11200
52,3,11200
52,3,11210
52,3,11210
52,3,11210
52,3,11210
54,3,11220
54,3,11220
54,3,11220
54,3,11220
53,3,11230
53,3,11230
53,3,11230
53,3,11230
51,3,11240
51,3,11240
51,3,11240
51,3,11240
52,3,11250
52,3,11250
52,3,11250
52,3,11250
52,3,11260
52,3,11260
52,3,11260
52,3,11260
52,3,11270
52,3,11270
52,3,11270
52,3,11270
53,3,11280
53,3,11280
53,3,11280
53,3,11280
53,3,11290
53,3,11290
53,3,11290
53,3,11290
52,3,11300
52,3,11300
52,3,11300
52,3,11300
53,3,11310
53,3,11310
53,3,11310
53,3,11310
50,3,11320
50,3,11320
50,3,11320
50,3,11320
52,3,11330
52,3,11330
52,3,11330
52,3,11330
52,3,11340
52,3,11340
52,3,11340
52,3,11340
49,3,11350
49,3,11350
49,3,11350
49,3,11350
52,3,11360
52,3,11360
52,3,11360
52,3,11370
52,3,11370
52,3,11370
52,3,11370
52,3,11380
52,3,11380
52,3,11380
52,3,11380
52,3,11390
52,3,11390
52,3,11390
52,3,11390
51,3,11400
51,3,11400
51,3,11400
51,3,11400
51,3,11410
51,3,11410
51,3,11410
51,3,11410
52,3,11420
52,3,11420
52,3,11420
52,3,11420
53,3,11430
53,3,11430
53,3,11430
53,3,11430
53,3,11440
53,3,11440
53,3,11440
53,3,11440
52,3,11450
52,3,11450
52,3,11450
52,3,11450
53,3,11460
53,3,11460
53,3,11460
53,3,11460
50,3,11470
50,3,11470
50,3,11470
50,3,11480
50,3,11480
50,3,11480
50,3,11480
53,3,11490
53,3,11490
53,3,11490
53,3,11490
50,3,11500
50,3,11500
50,3,11500
50,3,11500
52,3,11510
52,3,11510
52,3,11510
52,3,11510
52,3,11520
52,3,11520
52,3,11520
52,3,11520
51,3,11530
51,3,11530
51,3,11530
51,3,11530
52,3,11540
52,3,11540
52,3,11540
52,3,11540
52,3,11550
52,3,11550
52,3,11550
52,3,11550
50,3,11560
50,3,11560
50,3,11560
50,3,11560
51,3,11570
51,3,11570
51,3,11570
51,3,11570
51,3,11580
51,3,11580
51,3,11580
51,3,11580
52,3,11590
52,3,11590
52,3,11590
52,3,11590
52,3,11600
52,3,11600
52,3,11600
52,3,11600
53,3,11610
53,3,11610
53,3,11610
53,3,11610
52,3,11620
52,3,11620
52,3,11620
52,3,11620
50,3,11630
50,3,11630
50,3,11630
50,3,11630
51,3,11640
51,3,11640
51,3,11640
51,3,11640
51,3,11650
51,3,11650
51,3,11650
52,3,11660
52,3,11660
52,3,11660
52,3,11660
52,3,11670
52,3,11670
52,3,11670
52,3,11670
51,3,11680
51,3,11680
51,3,11680
51,3,11680
52,3,11690
52,3,11690
52,3,11690
52,3,11690
50,3,11700
50,3,11700
50,3,11700
52,3,11710
52,3,11710
52,3,11710
52,3,11710
52,3,11720
52,3,11720
52,3,11720
52,3,11720
51,3,11730
51,3,11730
51,3,11730
51,3,11730
51,3,11740
51,3,11740
51,3,11740
51,3,11740
51,3,11750
51,3,11750
51,3,11750
51,3,11750
50,3,11760
50,3,11760
50,3,11760
50,3,11760
51,3,11770
51,3,11770
51,3,11770
51,3,11770
50,3,11780
50,3,11780
50,3,11780
50,3,11780
51,3,11790
51,3,11790
51,3,11790
51,3,11790
50,3,11800
50,3,11800
50,3,11800
51,3,11810
51,3,11810
51,3,11810
51,3,11810
51,3,11820
51,3,11820
51,3,11820
51,3,11820
52,3,11830
52,3,11830
52,3,11830
52,3,11830
51,3,11840
51,3,11840
51,3,11840
51,3,11840
51,3,11850
51,3,11850
51,3,11850
51,3,11850
52,3,11860
52,3,11860
52,3,11860
52,3,11860
53,3,11870
53,3,11870
53,3,11870
53,3,11870
50,3,11880
50,3,11880
50,3,11880
50,3,11880
49,3,11890
49,3,11890
49,3,11890
49,3,11890
52,3,11900
52,3,11900
52,3,11900
52,3,11900
52,3,11910
52,3,11910
52,3,11910
52,3,11910
52,3,11920
52,3,11920
52,3,11920
52,3,11920
52,3,11930
52,3,11930
52,3,11930
52,3,11930
53,3,11940
53,3,11940
53,3,11940
53,3,11940
50,3,11950
50,3,11950
50,3,11950
50,3,11950
53,3,11960
53,3,11960
53,3,11960
53,3,11960
53,3,11970
53,3,11970
53,3,11970
53,3,11970
54,3,11980
54,3,11980
54,3,11980
54,3,11980
51,3,11990
51,3,11990
51,3,11990
51,3,11990
52,3,12000
52,3,12000
52,3,12000
52,3,12000
52,3,12010
52,3,12010
52,3,12010
52,3,12010
51,3,12020
51,3,12020
51,3,12020
52,3,12030
52,3,12030
52,3,12030
52,3,12030
51,3,12040
51,3,12040
51,3,12040
51,3,12040
51,3,12050
51,3,12050
51,3,12050
51,3,12050
52,3,12060
52,3,12060
52,3,12060
52,3,12060
51,3,12070
51,3,12070
51,3,12070
51,3,12070
51,3,12080
51,3,12080
51,3,12080
51,3,12080
54,3,12090
54,3,12090
54,3,12090
54,3,12090
52,3,12100
52,3,12100
52,3,12100
52,3,12100
51,3,12110
51,3,12110
51,3,12110
51,3,12110
50,3,12120
50,3,12120
50,3,12120
50,3,12120
50,3,12130
50,3,12130
50,3,12130
50,3,12130
49,3,12140
49,3,12140
49,3,12140
49,3,12140
53,3,12150
53,3,12150
53,3,12150
53,3,12150
52,3,12160
52,3,12160
52,3,12160
52,3,12160
53,3,12170
53,3,12170
53,3,12170
53,3,12170
52,3,12180
52,3,12180
52,3,12180
52,3,12180
51,3,12190
51,3,12190
51,3,12190
51,3,12190
52,3,12200
52,3,12200
52,3,12200
51,3,12210
51,3,12210
51,3,12210
51,3,12210
51,3,12220
51,3,12220
51,3,12220
51,3,12220
51,3,12230
51,3,12230
51,3,12230
51,3,12230
52,3,12240
52,3,12240
52,3,12240
52,3,12240
50,3,12250
50,3,12250
50,3,12250
52,3,12260
52,3,12260
52,3,12260
52,3,12260
51,3,12270
51,3,12270
51,3,12270
52,3,12280
52,3,12280
52,3,12280
52,3,12280
53,3,12290
53,3,12290
53,3,12290
53,3,12290
52,3,12300
52,3,12300
52,3,12300
52,3,12300
52,3,12310
52,3,12310
52,3,12310
52,3,12310
53,3,12320
53,3,12320
53,3,12320
53,3,12320
53,3,12330
53,3,12330
53,3,12330
53,3,12330
53,3,12340
53,3,12340
53,3,12340
53,3,12340
52,3,12350
52,3,12350
52,3,12350
52,3,12350
52,3,12360
52,3,12360
52,3,12360
52,3,12360
51,3,12370
51,3,12370
51,3,12370
51,3,12370
53,3,12380
53,3,12380
53,3,12380
53,3,12380
52,3,12390
52,3,12390
52,3,12390
52,3,12390
51,3,12400
51,3,12400
51,3,12400
51,3,12410
51,3,12410
51,3,12410
51,3,12410
51,3,12420
51,3,12420
51,3,12420
51,3,12420
52,3,12430
52,3,12430
52,3,12430
52,3,12430
53,3,12440
53,3,12440
53,3,12440
53,3,12440
54,3,12450
54,3,12450
54,3,12450
54,3,12450
52,3,12460
52,3,12460
52,3,12460
51,3,12470
51,3,12470
51,3,12470
51,3,12470
50,3,12480
50,3,12480
50,3,12480
50,3,12480
51,3,12490
51,3,12490
51,3,12490
51,3,12490
52,3,12500
52,3,12500
52,3,12500
52,3,12500
52,3,12510
52,3,12510
52,3,12510
52,3,12510
51,3,12520
51,3,12520
51,3,12520
51,3,12520
52,3,12530
52,3,12530
52,3,12530
52,3,12530
53,3,12540
53,3,12540
53,3,12540
53,3,12540
51,3,12550
51,3,12550
51,3,12550
50,3,12560
50,3,12560
50,3,12560
50,3,12560
50,3,12570
50,3,12570
50,3,12570
50,3,12570
52,3,12580
52,3,12580
52,3,12580
52,3,12580
51,3,12590
51,3,12590
51,3,12590
51,3,12590
52,3,12600
52,3,12600
52,3,12600
52,3,12600
52,3,12610
52,3,12610
52,3,12610
52,3,12610
52,3,12620
52,3,12620
52,3,12620
52,3,12630
52,3,12630
52,3,12630
52,3,12630
53,3,12640
53,3,12640
53,3,12640
53,3,12640
52,3,12650
52,3,12650
52,3,12650
52,3,12650
51,3,12660
51,3,12660
51,3,12660
51,3,12660
53,3,12670
53,3,12670
53,3,12670
53,3,12670
52,3,12680
52,3,12680
52,3,12680
52,3,12680
52,3,12690
52,3,12690
52,3,12690
52,3,12690
53,3,12700
53,3,12700
53,3,12700
53,3,12700
53,3,12710
53,3,12710
53,3,12710
53,3,12710
49,3,12720
49,3,12720
49,3,12720
49,3,12720
51,3,12730
51,3,12730
51,3,12730
51,3,12730
50,3,12740
50,3,12740
50,3,12740
47,3,12750
47,3,12750
47,3,12750
47,3,12750
50,3,12760
50,3,12760
50,3,12760
50,3,12760
53,3,12770
53,3,12770
53,3,12770
53,3,12770
52,3,12780
52,3,12780
52,3,12780
52,3,12780
50,3,12790
50,3,12790
50,3,12790
50,3,12790
51,3,12800
51,3,12800
51,3,12800
51,3,12800
51,3,12810
51,3,12810
51,3,12810
51,3,12810
50,3,12820
50,3,12820
50,3,12820
50,3,12820
50,3,12830
50,3,12830
50,3,12830
50,3,12830
50,3,12840
50,3,12840
50,3,12840
50,3,12840
51,3,12850
51,3,12850
51,3,12850
51,3,12850
51,3,12860
51,3,12860
51,3,12860
51,3,12860
52,3,12870
52,3,12870
52,3,12870
52,3,12870
50,3,12880
50,3,12880
50,3,12880
50,3,12880
53,3,12890
53,3,12890
53,3,12890
53,3,12890
52,3,12900
52,3,12900
52,3,12900
52,3,12900
52,3,12910
52,3,12910
52,3,12910
52,3,12910
54,3,12920
54,3,12920
54,3,12920
54,3,12920
54,3,12930
54,3,12930
54,3,12930
54,3,12930
53,3,12940
53,3,12940
53,3,12940
53,3,12940
51,3,12950
51,3,12950
51,3,12950
51,3,12950
52,3,12960
52,3,12960
52,3,12960
52,3,12960
52,3,12970
52,3,12970
52,3,12970
52,3,12970
53,3,12980
53,3,12980
53,3,12980
53,3,12980
53,3,12990
53,3,12990
53,3,12990
53,3,12990
53,3,13000
53,3,13000
53,3,13000
53,3,13000
52,3,13010
52,3,13010
52,3,13010
52,3,13010
51,3,13020
51,3,13020
51,3,13020
51,3,13020
50,3,13030
50,3,13030
50,3,13030
50,3,13030
52,3,13040
52,3,13040
52,3,13040
52,3,13040
51,3,13050
51,3,13050
51,3,13050
51,3,13050
52,3,13060
52,3,13060
52,3,13060
52,3,13060
49,3,13070
49,3,13070
49,3,13070
49,3,13070
52,3,13080
52,3,13080
52,3,13080
52,3,13080
51,3,13090
51,3,13090
51,3,13090
49,3,13100
49,3,13100
49,3,13100
49,3,13100
53,3,13110
53,3,13110
53,3,13110
53,3,13110
52,3,13120
52,3,13120
52,3,13120
52,3,13120
52,3,13130
52,3,13130
52,3,13130
52,3,13130
51,3,13140
51,3,13140
51,3,13140
51,3,13140
53,3,13150
53,3,13150
53,3,13150
53,3,13150
53,3,13160
53,3,13160
53,3,13160
53,3,13160
54,3,13170
54,3,13170
54,3,13170
54,3,13170
53,3,13180
53,3,13180
53,3,13180
53,3,13180
52,3,13190
52,3,13190
52,3,13190
52,3,13190
52,3,13200
52,3,13200
52,3,13200
52,3,13200
52,3,13210
52,3,13210
52,3,13210
52,3,13210
51,3,13220
51,3,13220
51,3,13220
51,3,13220
52,3,13230
52,3,13230
52,3,13230
52,3,13230
53,3,13240
53,3,13240
53,3,13240
53,3,13240
52,3,13250
52,3,13250
52,3,13250
52,3,13250
52,3,13260
52,3,13260
52,3,13260
52,3,13260
55,3,13270
55,3,13270
55,3,13270
55,3,13270
53,3,13280
53,3,13280
53,3,13280
53,3,13280
53,3,13290
53,3,13290
53,3,13290
53,3,13290
52,3,13300
52,3,13300
52,3,13300
52,3,13300
51,3,13310
51,3,13310
51,3,13310
51,3,13310
52,3,13320
52,3,13320
52,3,13320
52,3,13320
51,3,13330
51,3,13330
51,3,13330
51,3,13330
50,3,13340
50,3,13340
50,3,13340
50,3,13340
52,3,13350
52,3,13350
52,3,13350
52,3,13350
51,3,13360
51,3,13360
51,3,13360
51,3,13360
49,3,13370
49,3,13370
49,3,13370
49,3,13370
52,3,13380
52,3,13380
52,3,13380
52,3,13380
51,3,13390
51,3,13390
51,3,13390
51,3,13390
51,3,13400
51,3,13400
51,3,13400
51,3,13400
51,3,13410
51,3,13410
51,3,13410
51,3,13410
52,3,13420
52,3,13420
52,3,13420
52,3,13420
50,3,13430
50,3,13430
50,3,13430
50,3,13430
50,3,13440
50,3,13440
50,3,13440
50,3,13440
52,3,13450
52,3,13450
52,3,13450
52,3,13450
51,3,13460
51,3,13460
51,3,13460
51,3,13460
50,3,13470
50,3,13470
50,3,13470
50,3,13470
52,3,13480
52,3,13480
52,3,13480
52,3,13480
54,3,13490
54,3,13490
54,3,13490
54,3,13490
52,3,13500
52,3,13500
52,3,13500
53,3,13510
53,3,13510
53,3,13510
53,3,13510
53,3,13520
53,3,13520
53,3,13520
53,3,13520
53,3,13530
53,3,13530
53,3,13530
53,3,13530
52,3,13540
52,3,13540
52,3,13540
52,3,13540
52,3,13550
52,3,13550
52,3,13550
52,3,13550
52,3,13560
52,3,13560
52,3,13560
51,3,13570
51,3,13570
51,3,13570
51,3,13570
51,3,13580
51,3,13580
51,3,13580
51,3,13580
52,3,13590
52,3,13590
52,3,13590
52,3,13590
51,3,13600
51,3,13600
51,3,13600
51,3,13600
51,3,13610
51,3,13610
51,3,13610
51,3,13610
52,3,13620
52,3,13620
52,3,13620
52,3,13620
52,3,13630
52,3,13630
52,3,13630
52,3,13630
53,3,13640
53,3,13640
53,3,13640
53,3,13640
51,3,13650
51,3,13650
51,3,13650
51,3,13650
50,3,13660
50,3,13660
50,3,13660
50,3,13660
51,3,13670
51,3,13670
51,3,13670
51,3,13670
52,3,13680
52,3,13680
52,3,13680
52,3,13680
52,3,13690
52,3,13690
52,3,13690
52,3,13690
51,3,13700
51,3,13700
51,3,13700
52,3,13710
52,3,13710
52,3,13710
52,3,13710
53,3,13720
53,3,13720
53,3,13720
53,3,13720
52,3,13730
52,3,13730
52,3,13730
52,3,13730
52,3,13740
52,3,13740
52,3,13740
52,3,13740
51,3,13750
51,3,13750
51,3,13750
51,3,13750
51,3,13760
51,3,13760
51,3,13760
51,3,13760
51,3,13770
51,3,13770
51,3,13770
51,3,13770
50,3,13780
50,3,13780
50,3,13780
50,3,13780
50,3,13790
50,3,13790
50,3,13790
50,3,13790
52,3,13800
52,3,13800
52,3,13800
52,3,13800
50,3,13810
50,3,13810
50,3,13810
50,3,13810
51,3,13820
51,3,13820
51,3,13820
51,3,13820
51,3,13830
51,3,13830
51,3,13830
51,3,13830
51,3,13840
51,3,13840
51,3,13840
51,3,13840
52,3,13850
52,3,13850
52,3,13850
52,3,13850
53,3,13860
53,3,13860
53,3,13860
53,3,13860
51,3,13870
51,3,13870
51,3,13870
51,3,13870
53,3,13880
53,3,13880
53,3,13880
53,3,13880
54,3,13890
54,3,13890
54,3,13890
54,3,13890
54,3,13900
54,3,13900
54,3,13900
54,3,13900
52,3,13910
52,3,13910
52,3,13910
52,3,13910
52,3,13920
52,3,13920
52,3,13920
52,3,13920
51,3,13930
51,3,13930
51,3,13930
51,3,13930
52,3,13940
52,3,13940
52,3,13940
52,3,13940
50,3,13950
50,3,13950
50,3,13950
50,3,13950
51,3,13960
51,3,13960
51,3,13960
50,3,13970
50,3,13970
50,3,13970
50,3,13970
51,3,13980
51,3,13980
51,3,13980
51,3,13980
51,3,13990
51,3,13990
51,3,13990
51,3,13990
52,3,14000
52,3,14000
52,3,14000
52,3,14000
50,3,14010
50,3,14010
50,3,14010
50,3,14010
52,3,14020
52,3,14020
52,3,14020
52,3,14020
51,3,14030
51,3,14030
51,3,14030
51,3,14030
50,3,14040
50,3,14040
50,3,14040
50,3,14040
51,3,14050
51,3,14050
51,3,14050
51,3,14050
51,3,14060
51,3,14060
51,3,14060
51,3,14060
52,3,14070
52,3,14070
52,3,14070
52,3,14070
52,3,14080
52,3,14080
52,3,14080
52,3,14080
52,3,14090
52,3,14090
52,3,14090
52,3,14090
52,3,14100
52,3,14100
52,3,14100
52,3,14100
52,3,14110
52,3,14110
52,3,14110
52,3,14110
53,3,14120
53,3,14120
53,3,14120
50,3,14130
50,3,14130
50,3,14130
50,3,14130
50,3,14140
50,3,14140
50,3,14140
50,3,14140
51,3,14150
51,3,14150
51,3,14150
51,3,14150
51,3,14160
51,3,14160
51,3,14160
51,3,14160
51,3,14170
51,3,14170
51,3,14170
51,3,14170
52,3,14180
52,3,14180
52,3,14180
52,3,14180
53,3,14190
53,3,14190
53,3,14190
53,3,14190
53,3,14200
53,3,14200
53,3,14200
53,3,14200
52,3,14210
52,3,14210
52,3,14210
52,3,14210
51,3,14220
51,3,14220
51,3,14220
52,3,14230
52,3,14230
52,3,14230
52,3,14230
52,3,14240
52,3,14240
52,3,14240
52,3,14240
52,3,14250
52,3,14250
52,3,14250
52,3,14250
52,3,14260
52,3,14260
52,3,14260
52,3,14260
50,3,14270
50,3,14270
50,3,14270
50,3,14270
54,3,14280
54,3,14280
54,3,14280
54,3,14280
53,3,14290
53,3,14290
53,3,14290
53,3,14290
52,3,14300
52,3,14300
52,3,14300
52,3,14300
51,3,14310
51,3,14310
51,3,14310
51,3,14310
52,3,14320
52,3,14320
52,3,14320
52,3,14320
53,3,14330
53,3,14330
53,3,14330
53,3,14330
52,3,14340
52,3,14340
52,3,14340
52,3,14340
51,3,14350
51,3,14350
51,3,14350
51,3,14350
53,3,14360
53,3,14360
53,3,14360
53,3,14360
54,3,14370
54,3,14370
54,3,14370
54,3,14370
52,3,14380
52,3,14380
52,3,14380
52,3,14390
52,3,14390
52,3,14390
52,3,14390
52,3,14400
52,3,14400
52,3,14400
52,3,14400
51,3,14410
51,3,14410
51,3,14410
51,3,14410
49,3,14420
49,3,14420
49,3,14420
49,3,14420
49,3,14430
49,3,14430
49,3,14430
49,3,14430
53,3,14440
53,3,14440
53,3,14440
53,3,14440
52,3,14450
52,3,14450
52,3,14450
52,3,14450
51,3,14460
51,3,14460
51,3,14460
51,3,14460
50,3,14470
50,3,14470
50,3,14470
50,3,14470
51,3,14480
51,3,14480
51,3,14480
51,3,14480
52,3,14490
52,3,14490
52,3,14490
52,3,14490
53,3,14500
53,3,14500
53,3,14500
53,3,14500
51,3,14510
51,3,14510
51,3,14510
51,3,14510
54,3,14520
54,3,14520
54,3,14520
54,3,14520
54,3,14530
54,3,14530
54,3,14530
54,3,14530
52,3,14540
52,3,14540
52,3,14540
52,3,14540
52,3,14550
52,3,14550
52,3,14550
52,3,14550
53,3,14560
53,3,14560
53,3,14560
53,3,14560
53,3,14570
53,3,14570
53,3,14570
53,3,14570
51,3,14580
51,3,14580
51,3,14580
51,3,14580
53,3,14590
53,3,14590
53,3,14590
53,3,14590
52,3,14600
52,3,14600
52,3,14600
52,3,14600
52,3,14610
52,3,14610
52,3,14610
52,3,14610
51,3,14620
51,3,14620
51,3,14620
51,3,14620
51,3,14630
51,3,14630
51,3,14630
51,3,14630
50,3,14640
50,3,14640
50,3,14640
50,3,14640
52,3,14650
52,3,14650
52,3,14650
52,3,14650
51,3,14660
51,3,14660
51,3,14660
51,3,14660
52,3,14670
52,3,14670
52,3,14670
52,3,14670
52,3,14680
52,3,14680
52,3,14680
52,3,14680
53,3,14690
53,3,14690
53,3,14690
53,3,14690
53,3,14700
53,3,14700
53,3,14700
53,3,14700
53,3,14710
53,3,14710
53,3,14710
53,3,14710
52,3,14720
52,3,14720
52,3,14720
52,3,14720
51,3,14730
51,3,14730
51,3,14730
51,3,14730
52,3,14740
52,3,14740
52,3,14740
52,3,14740
51,3,14750
51,3,14750
51,3,14750
51,3,14750
51,3,14760
51,3,14760
51,3,14760
51,3,14760
51,3,14770
51,3,14770
51,3,14770
50,3,14780
50,3,14780
50,3,14780
50,3,14780
51,3,14790
51,3,14790
51,3,14790
51,3,14790
51,3,14800
51,3,14800
51,3,14800
51,3,14800
50,3,14810
50,3,14810
50,3,14810
53,3,14820
53,3,14820
53,3,14820
53,3,14820
53,3,14830
53,3,14830
53,3,14830
53,3,14830
52,3,14840
52,3,14840
52,3,14840
52,3,14840
52,3,14850
52,3,14850
52,3,14850
52,3,14850
52,3,14860
52,3,14860
52,3,14860
52,3,14860
51,3,14870
51,3,14870
51,3,14870
51,3,14870
52,3,14880
52,3,14880
52,3,14880
52,3,14880
52,3,14890
52,3,14890
52,3,14890
52,3,14890
52,3,14900
52,3,14900
52,3,14900
52,3,14900
52,3,14910
52,3,14910
52,3,14910
52,3,14910
51,3,14920
51,3,14920
51,3,14920
51,3,14920
52,3,14930
52,3,14930
52,3,14930
52,3,14930
52,3,14940
52,3,14940
52,3,14940
52,3,14940
52,3,14950
52,3,14950
52,3,14950
52,3,14950
51,3,14960
51,3,14960
51,3,14960
52,3,14970
52,3,14970
52,3,14970
52,3,14970
52,3,14980
52,3,14980
52,3,14980
52,3,14980
52,3,14990
52,3,14990
52,3,14990
52,3,14990
55,3,15000
55,3,15000
55,3,15000
55,3,15000
53,3,15010
53,3,15010
53,3,15010
53,3,15010
51,3,15020
51,3,15020
51,3,15020
51,3,15020
51,3,15030
