@RELATION waitingCustomers
@ATTRIBUTE waitingCustomersAtCheckouts NUMERIC
@ATTRIBUTE strategy STRING
@ATTRIBUTE timestamp NUMERIC
@Data
52,3,32430
52,3,32440
52,3,32440
52,3,32440
52,3,32440
51,3,32450
51,3,32450
51,3,32450
51,3,32450
52,3,32460
52,3,32460
52,3,32460
52,3,32460
50,3,32470
50,3,32470
50,3,32470
50,3,32470
51,3,32480
51,3,32480
51,3,32480
51,3,32480
51,3,32490
51,3,32490
51,3,32490
51,3,32490
53,3,32500
53,3,32500
53,3,32500
53,3,32500
52,3,32510
52,3,32510
52,3,32510
52,3,32510
52,3,32520
52,3,32520
52,3,32520
52,3,32520
52,3,32530
52,3,32530
52,3,32530
52,3,32530
52,3,32540
52,3,32540
52,3,32540
52,3,32540
52,3,32550
52,3,32550
52,3,32550
52,3,32550
50,3,32560
50,3,32560
50,3,32560
50,3,32560
54,3,32570
54,3,32570
54,3,32570
54,3,32570
53,3,32580
53,3,32580
53,3,32580
53,3,32580
53,3,32590
53,3,32590
53,3,32590
53,3,32590
52,3,32600
52,3,32600
52,3,32600
52,3,32600
50,3,32610
50,3,32610
50,3,32610
50,3,32610
53,3,32620
53,3,32620
53,3,32620
53,3,32620
53,3,32630
53,3,32630
53,3,32630
53,3,32630
53,3,32640
53,3,32640
53,3,32640
53,3,32640
55,3,32650
55,3,32650
55,3,32650
55,3,32650
54,3,32660
54,3,32660
54,3,32660
54,3,32660
54,3,32670
54,3,32670
54,3,32670
54,3,32670
52,3,32680
52,3,32680
52,3,32680
52,3,32680
52,3,32690
52,3,32690
52,3,32690
52,3,32690
52,3,32700
52,3,32700
52,3,32700
52,3,32700
51,3,32710
51,3,32710
51,3,32710
51,3,32710
52,3,32720
52,3,32720
52,3,32720
52,3,32720
52,3,32730
52,3,32730
52,3,32730
52,3,32730
52,3,32740
52,3,32740
52,3,32740
52,3,32740
53,3,32750
53,3,32750
53,3,32750
53,3,32750
52,3,32760
52,3,32760
52,3,32760
52,3,32760
53,3,32770
53,3,32770
53,3,32770
53,3,32780
53,3,32780
53,3,32780
53,3,32780
51,3,32790
51,3,32790
51,3,32790
51,3,32790
51,3,32800
51,3,32800
51,3,32800
51,3,32800
52,3,32810
52,3,32810
52,3,32810
52,3,32810
49,3,32820
49,3,32820
49,3,32820
49,3,32820
50,3,32830
50,3,32830
50,3,32830
50,3,32830
51,3,32840
51,3,32840
51,3,32840
51,3,32840
51,3,32850
51,3,32850
51,3,32850
51,3,32850
53,3,32860
53,3,32860
53,3,32860
53,3,32860
53,3,32870
53,3,32870
53,3,32870
53,3,32870
52,3,32880
52,3,32880
52,3,32880
52,3,32880
52,3,32890
52,3,32890
52,3,32890
52,3,32890
52,3,32900
52,3,32900
52,3,32900
52,3,32900
52,3,32910
52,3,32910
52,3,32910
52,3,32910
52,3,32920
52,3,32920
52,3,32920
52,3,32920
52,3,32930
52,3,32930
52,3,32930
51,3,32940
51,3,32940
51,3,32940
51,3,32940
54,3,32950
54,3,32950
54,3,32950
54,3,32950
51,3,32960
51,3,32960
51,3,32960
51,3,32960
53,3,32970
53,3,32970
53,3,32970
53,3,32970
53,3,32980
53,3,32980
53,3,32980
53,3,32980
53,3,32990
53,3,32990
53,3,32990
53,3,32990
52,3,33000
52,3,33000
52,3,33000
52,3,33000
52,3,33010
52,3,33010
52,3,33010
51,3,33020
51,3,33020
51,3,33020
51,3,33020
51,3,33030
51,3,33030
51,3,33030
51,3,33030
51,3,33040
51,3,33040
51,3,33040
51,3,33040
52,3,33050
52,3,33050
52,3,33050
52,3,33050
50,3,33060
50,3,33060
50,3,33060
50,3,33060
50,3,33070
50,3,33070
50,3,33070
50,3,33080
50,3,33080
50,3,33080
53,3,33090
53,3,33090
53,3,33090
53,3,33090
53,3,33100
53,3,33100
53,3,33100
53,3,33100
51,3,33110
51,3,33110
51,3,33110
51,3,33110
53,3,33120
53,3,33120
53,3,33120
53,3,33120
53,3,33130
53,3,33130
53,3,33130
53,3,33130
52,3,33140
52,3,33140
52,3,33140
52,3,33140
51,3,33150
51,3,33150
51,3,33150
51,3,33150
52,3,33160
52,3,33160
52,3,33160
52,3,33160
51,3,33170
51,3,33170
51,3,33170
51,3,33170
51,3,33180
51,3,33180
51,3,33180
51,3,33180
52,3,33190
52,3,33190
52,3,33190
52,3,33200
52,3,33200
52,3,33200
52,3,33200
51,3,33210
51,3,33210
51,3,33210
51,3,33210
51,3,33220
51,3,33220
51,3,33220
51,3,33220
51,3,33230
51,3,33230
51,3,33230
51,3,33230
52,3,33240
52,3,33240
52,3,33240
52,3,33240
52,3,33250
52,3,33250
52,3,33250
52,3,33250
51,3,33260
51,3,33260
51,3,33260
51,3,33260
51,3,33270
51,3,33270
51,3,33270
51,3,33270
53,3,33280
53,3,33280
53,3,33280
53,3,33280
52,3,33290
52,3,33290
52,3,33290
52,3,33290
51,3,33300
51,3,33300
51,3,33300
51,3,33300
51,3,33310
51,3,33310
51,3,33310
51,3,33310
53,3,33320
53,3,33320
53,3,33320
53,3,33320
52,3,33330
52,3,33330
52,3,33330
52,3,33330
51,3,33340
51,3,33340
51,3,33340
51,3,33340
52,3,33350
52,3,33350
52,3,33350
52,3,33360
52,3,33360
52,3,33360
52,3,33360
52,3,33370
52,3,33370
52,3,33370
52,3,33370
52,3,33380
52,3,33380
52,3,33380
52,3,33390
52,3,33390
52,3,33390
52,3,33400
52,3,33400
52,3,33400
52,3,33400
53,3,33410
53,3,33410
53,3,33410
53,3,33410
52,3,33420
52,3,33420
52,3,33420
52,3,33420
51,3,33430
51,3,33430
51,3,33430
51,3,33430
51,3,33440
51,3,33440
51,3,33440
51,3,33440
50,3,33450
50,3,33450
50,3,33450
50,3,33450
49,3,33460
49,3,33460
49,3,33460
49,3,33460
51,3,33470
51,3,33470
51,3,33470
51,3,33470
52,3,33480
52,3,33480
52,3,33480
52,3,33480
51,3,33490
51,3,33490
51,3,33490
51,3,33490
52,3,33500
52,3,33500
52,3,33500
52,3,33500
51,3,33510
51,3,33510
51,3,33510
51,3,33510
51,3,33520
51,3,33520
51,3,33520
51,3,33520
51,3,33530
51,3,33530
51,3,33530
51,3,33530
50,3,33540
50,3,33540
50,3,33540
50,3,33540
49,3,33550
49,3,33550
49,3,33550
49,3,33550
54,3,33560
54,3,33560
54,3,33560
54,3,33560
54,3,33570
54,3,33570
54,3,33570
54,3,33570
55,3,33580
55,3,33580
55,3,33580
55,3,33580
53,3,33590
53,3,33590
53,3,33590
53,3,33590
51,3,33600
51,3,33600
51,3,33600
51,3,33600
51,3,33610
51,3,33610
51,3,33610
51,3,33610
52,3,33620
52,3,33620
52,3,33620
52,3,33620
52,3,33630
52,3,33630
52,3,33630
52,3,33630
53,3,33640
53,3,33640
53,3,33640
53,3,33640
53,3,33650
53,3,33650
53,3,33650
53,3,33650
53,3,33660
53,3,33660
53,3,33660
53,3,33660
51,3,33670
51,3,33670
51,3,33670
51,3,33670
50,3,33680
50,3,33680
50,3,33680
50,3,33680
51,3,33690
51,3,33690
51,3,33690
51,3,33690
52,3,33700
52,3,33700
52,3,33700
52,3,33700
52,3,33710
52,3,33710
52,3,33710
52,3,33710
52,3,33720
52,3,33720
52,3,33720
52,3,33720
51,3,33730
51,3,33730
51,3,33730
51,3,33730
52,3,33740
52,3,33740
52,3,33740
52,3,33740
53,3,33750
53,3,33750
53,3,33750
53,3,33750
53,3,33760
53,3,33760
53,3,33760
53,3,33760
52,3,33770
52,3,33770
52,3,33770
52,3,33770
52,3,33780
52,3,33780
52,3,33780
52,3,33780
51,3,33790
51,3,33790
51,3,33790
51,3,33790
50,3,33800
50,3,33800
50,3,33800
52,3,33810
52,3,33810
52,3,33810
52,3,33810
55,3,33820
55,3,33820
55,3,33820
55,3,33820
53,3,33830
53,3,33830
53,3,33830
51,3,33840
51,3,33840
51,3,33840
51,3,33840
51,3,33850
51,3,33850
51,3,33850
51,3,33850
50,3,33860
50,3,33860
50,3,33860
50,3,33860
49,3,33870
49,3,33870
49,3,33870
49,3,33870
52,3,33880
52,3,33880
52,3,33880
52,3,33880
51,3,33890
51,3,33890
51,3,33890
52,3,33900
52,3,33900
52,3,33900
52,3,33900
53,3,33910
53,3,33910
53,3,33910
53,3,33910
53,3,33920
53,3,33920
53,3,33920
53,3,33920
52,3,33930
52,3,33930
52,3,33930
52,3,33930
53,3,33940
53,3,33940
53,3,33940
53,3,33940
53,3,33950
53,3,33950
53,3,33950
53,3,33950
51,3,33960
51,3,33960
51,3,33960
51,3,33960
52,3,33970
52,3,33970
52,3,33970
52,3,33970
54,3,33980
54,3,33980
54,3,33980
54,3,33980
54,3,33990
54,3,33990
54,3,33990
54,3,33990
52,3,34000
52,3,34000
52,3,34000
52,3,34000
52,3,34010
52,3,34010
52,3,34010
52,3,34010
53,3,34020
53,3,34020
53,3,34020
53,3,34020
52,3,34030
52,3,34030
52,3,34030
52,3,34030
52,3,34040
52,3,34040
52,3,34040
52,3,34040
50,3,34050
50,3,34050
50,3,34050
50,3,34050
50,3,34060
50,3,34060
50,3,34060
50,3,34060
52,3,34070
52,3,34070
52,3,34070
52,3,34070
51,3,34080
51,3,34080
51,3,34080
51,3,34080
51,3,34090
51,3,34090
51,3,34090
51,3,34090
51,3,34100
51,3,34100
51,3,34100
51,3,34100
51,3,34110
51,3,34110
51,3,34110
51,3,34110
51,3,34120
51,3,34120
51,3,34120
51,3,34120
51,3,34130
51,3,34130
51,3,34130
51,3,34130
51,3,34140
51,3,34140
51,3,34140
51,3,34140
50,3,34150
50,3,34150
50,3,34150
50,3,34150
52,3,34160
52,3,34160
52,3,34160
52,3,34160
52,3,34170
52,3,34170
52,3,34170
52,3,34170
51,3,34180
51,3,34180
51,3,34180
51,3,34180
51,3,34190
51,3,34190
51,3,34190
51,3,34190
50,3,34200
50,3,34200
50,3,34200
50,3,34200
51,3,34210
51,3,34210
51,3,34210
51,3,34210
49,3,34220
49,3,34220
49,3,34220
49,3,34220
52,3,34230
52,3,34230
52,3,34230
52,3,34230
52,3,34240
52,3,34240
52,3,34240
52,3,34240
50,3,34250
50,3,34250
50,3,34250
50,3,34250
50,3,34260
50,3,34260
50,3,34260
50,3,34260
52,3,34270
52,3,34270
52,3,34270
52,3,34270
52,3,34280
52,3,34280
52,3,34280
52,3,34280
53,3,34290
53,3,34290
53,3,34290
53,3,34290
53,3,34300
53,3,34300
53,3,34300
53,3,34300
52,3,34310
52,3,34310
52,3,34310
52,3,34310
51,3,34320
51,3,34320
51,3,34320
51,3,34320
51,3,34330
51,3,34330
51,3,34330
51,3,34330
52,3,34340
52,3,34340
52,3,34340
52,3,34340
50,3,34350
50,3,34350
50,3,34350
50,3,34350
51,3,34360
51,3,34360
51,3,34360
51,3,34370
51,3,34370
51,3,34370
51,3,34370
52,3,34380
52,3,34380
52,3,34380
52,3,34380
51,3,34390
51,3,34390
51,3,34390
51,3,34390
51,3,34400
51,3,34400
51,3,34400
51,3,34400
50,3,34410
50,3,34410
50,3,34410
50,3,34410
52,3,34420
52,3,34420
52,3,34420
52,3,34420
53,3,34430
53,3,34430
53,3,34430
53,3,34430
53,3,34440
53,3,34440
53,3,34440
53,3,34440
53,3,34450
53,3,34450
53,3,34450
53,3,34450
50,3,34460
50,3,34460
50,3,34460
50,3,34460
50,3,34470
50,3,34470
50,3,34470
50,3,34470
54,3,34480
54,3,34480
54,3,34480
54,3,34480
54,3,34490
54,3,34490
54,3,34490
54,3,34500
54,3,34500
54,3,34500
54,3,34500
53,3,34510
53,3,34510
53,3,34510
53,3,34510
53,3,34520
53,3,34520
53,3,34520
53,3,34520
51,3,34530
51,3,34530
51,3,34530
51,3,34540
51,3,34540
51,3,34540
51,3,34540
53,3,34550
53,3,34550
53,3,34550
53,3,34550
50,3,34560
50,3,34560
50,3,34560
50,3,34560
50,3,34570
50,3,34570
50,3,34570
50,3,34580
50,3,34580
50,3,34580
50,3,34580
52,3,34590
52,3,34590
52,3,34590
52,3,34590
51,3,34600
51,3,34600
51,3,34600
51,3,34600
51,3,34610
51,3,34610
51,3,34610
51,3,34610
52,3,34620
52,3,34620
52,3,34620
52,3,34620
53,3,34630
53,3,34630
53,3,34630
53,3,34630
51,3,34640
51,3,34640
51,3,34640
51,3,34640
52,3,34650
52,3,34650
52,3,34650
52,3,34650
51,3,34660
51,3,34660
51,3,34660
51,3,34660
52,3,34670
52,3,34670
52,3,34670
52,3,34670
53,3,34680
53,3,34680
53,3,34680
53,3,34680
54,3,34690
54,3,34690
54,3,34690
54,3,34690
53,3,34700
53,3,34700
53,3,34700
53,3,34700
52,3,34710
52,3,34710
52,3,34710
52,3,34710
54,3,34720
54,3,34720
54,3,34720
54,3,34720
53,3,34730
53,3,34730
53,3,34730
53,3,34730
52,3,34740
52,3,34740
52,3,34740
52,3,34740
52,3,34750
52,3,34750
52,3,34750
52,3,34750
50,3,34760
50,3,34760
50,3,34760
50,3,34760
52,3,34770
52,3,34770
52,3,34770
52,3,34770
52,3,34780
52,3,34780
52,3,34780
52,3,34780
50,3,34790
50,3,34790
50,3,34790
50,3,34790
52,3,34800
52,3,34800
52,3,34800
52,3,34800
52,3,34810
52,3,34810
52,3,34810
52,3,34810
52,3,34820
52,3,34820
52,3,34820
52,3,34820
52,3,34830
52,3,34830
52,3,34830
52,3,34830
53,3,34840
53,3,34840
53,3,34840
53,3,34840
51,3,34850
51,3,34850
52,3,34860
52,3,34860
52,3,34860
52,3,34860
52,3,34870
52,3,34870
52,3,34870
52,3,34870
53,3,34880
53,3,34880
53,3,34880
53,3,34880
53,3,34890
53,3,34890
53,3,34890
53,3,34890
53,3,34900
53,3,34900
53,3,34900
53,3,34900
52,3,34910
52,3,34910
52,3,34910
52,3,34910
51,3,34920
51,3,34920
51,3,34920
51,3,34920
51,3,34930
51,3,34930
51,3,34930
51,3,34930
50,3,34940
50,3,34940
50,3,34940
50,3,34940
50,3,34950
50,3,34950
50,3,34950
50,3,34950
51,3,34960
51,3,34960
51,3,34960
51,3,34960
51,3,34970
51,3,34970
51,3,34970
53,3,34980
53,3,34980
53,3,34980
53,3,34980
52,3,34990
52,3,34990
52,3,34990
52,3,34990
54,3,35000
54,3,35000
54,3,35000
54,3,35000
54,3,35010
54,3,35010
54,3,35010
54,3,35010
53,3,35020
53,3,35020
53,3,35020
