@RELATION waitingCustomers
@ATTRIBUTE waitingCustomersAtCheckouts NUMERIC
@ATTRIBUTE strategy STRING
@ATTRIBUTE timestamp NUMERIC
@Data
52,3,25350
53,3,25360
53,3,25360
53,3,25360
53,3,25360
52,3,25370
52,3,25370
52,3,25370
52,3,25370
52,3,25380
52,3,25380
52,3,25380
52,3,25380
51,3,25390
51,3,25390
51,3,25390
51,3,25390
54,3,25400
54,3,25400
54,3,25400
54,3,25400
53,3,25410
53,3,25410
53,3,25410
53,3,25410
53,3,25420
53,3,25420
53,3,25420
53,3,25420
53,3,25430
53,3,25430
53,3,25430
53,3,25430
52,3,25440
52,3,25440
52,3,25440
52,3,25440
52,3,25450
52,3,25450
52,3,25450
52,3,25450
52,3,25460
52,3,25460
52,3,25460
52,3,25460
53,3,25470
53,3,25470
53,3,25470
53,3,25470
50,3,25480
50,3,25480
50,3,25480
53,3,25490
53,3,25490
53,3,25490
53,3,25490
54,3,25500
54,3,25500
54,3,25500
54,3,25500
53,3,25510
53,3,25510
53,3,25510
53,3,25510
51,3,25520
51,3,25520
51,3,25520
51,3,25520
53,3,25530
53,3,25530
53,3,25530
53,3,25530
53,3,25540
53,3,25540
53,3,25540
53,3,25540
53,3,25550
53,3,25550
53,3,25550
53,3,25550
53,3,25560
53,3,25560
53,3,25560
53,3,25560
54,3,25570
54,3,25570
54,3,25570
54,3,25570
51,3,25580
51,3,25580
51,3,25580
51,3,25580
52,3,25590
52,3,25590
52,3,25590
52,3,25590
52,3,25600
52,3,25600
52,3,25600
52,3,25600
50,3,25610
50,3,25610
50,3,25610
50,3,25610
51,3,25620
51,3,25620
51,3,25620
51,3,25620
52,3,25630
52,3,25630
52,3,25630
52,3,25630
53,3,25640
53,3,25640
53,3,25640
53,3,25640
52,3,25650
52,3,25650
52,3,25650
53,3,25660
53,3,25660
53,3,25660
53,3,25660
52,3,25670
52,3,25670
52,3,25670
51,3,25680
51,3,25680
51,3,25680
51,3,25680
50,3,25690
50,3,25690
50,3,25690
50,3,25690
53,3,25700
53,3,25700
53,3,25700
53,3,25700
52,3,25710
52,3,25710
52,3,25710
52,3,25710
52,3,25720
52,3,25720
52,3,25720
52,3,25720
53,3,25730
53,3,25730
53,3,25730
53,3,25730
52,3,25740
52,3,25740
52,3,25740
52,3,25740
53,3,25750
53,3,25750
53,3,25750
53,3,25750
54,3,25760
54,3,25760
54,3,25760
54,3,25760
54,3,25770
54,3,25770
54,3,25770
54,3,25770
53,3,25780
53,3,25780
53,3,25780
53,3,25780
54,3,25790
54,3,25790
54,3,25790
54,3,25790
54,3,25800
54,3,25800
54,3,25800
54,3,25800
52,3,25810
52,3,25810
52,3,25810
52,3,25810
51,3,25820
51,3,25820
51,3,25820
51,3,25820
52,3,25830
52,3,25830
52,3,25830
52,3,25830
53,3,25840
53,3,25840
53,3,25840
53,3,25840
51,3,25850
51,3,25850
51,3,25850
51,3,25860
51,3,25860
51,3,25860
51,3,25860
53,3,25870
53,3,25870
53,3,25870
53,3,25870
53,3,25880
53,3,25880
53,3,25880
53,3,25880
51,3,25890
51,3,25890
51,3,25890
53,3,25900
53,3,25900
53,3,25900
53,3,25900
53,3,25910
53,3,25910
53,3,25910
53,3,25910
53,3,25920
53,3,25920
53,3,25920
53,3,25930
53,3,25930
53,3,25930
53,3,25930
53,3,25940
53,3,25940
53,3,25940
53,3,25940
55,3,25950
55,3,25950
55,3,25950
55,3,25950
53,3,25960
53,3,25960
53,3,25960
52,3,25970
52,3,25970
52,3,25970
52,3,25970
52,3,25980
52,3,25980
52,3,25980
