@RELATION waitingCustomers
@ATTRIBUTE waitingCustomersAtCheckouts NUMERIC
@ATTRIBUTE strategy STRING
@ATTRIBUTE timestamp NUMERIC
@Data
54,3,40440
54,3,40440
51,3,40450
51,3,40450
51,3,40450
50,3,40460
50,3,40460
50,3,40460
50,3,40460
52,3,40470
52,3,40470
52,3,40470
52,3,40470
51,3,40480
51,3,40480
51,3,40480
51,3,40480
51,3,40490
51,3,40490
51,3,40490
51,3,40490
53,3,40500
53,3,40500
53,3,40500
53,3,40500
54,3,40510
54,3,40510
54,3,40510
54,3,40510
52,3,40520
52,3,40520
52,3,40520
52,3,40520
50,3,40530
50,3,40530
50,3,40530
52,3,40540
52,3,40540
52,3,40540
52,3,40540
52,3,40550
52,3,40550
52,3,40550
52,3,40560
52,3,40560
52,3,40560
52,3,40560
53,3,40570
53,3,40570
53,3,40570
53,3,40570
53,3,40580
53,3,40580
53,3,40580
53,3,40580
51,3,40590
51,3,40590
51,3,40590
51,3,40590
51,3,40600
51,3,40600
51,3,40600
51,3,40600
50,3,40610
50,3,40610
50,3,40610
50,3,40610
51,3,40620
51,3,40620
51,3,40620
51,3,40620
51,3,40630
51,3,40630
51,3,40630
51,3,40630
51,3,40640
51,3,40640
51,3,40640
51,3,40640
52,3,40650
52,3,40650
52,3,40650
52,3,40650
51,3,40660
51,3,40660
51,3,40660
51,3,40660
51,3,40670
51,3,40670
51,3,40670
51,3,40670
51,3,40680
51,3,40680
51,3,40680
51,3,40680
51,3,40690
51,3,40690
51,3,40690
51,3,40690
50,3,40700
50,3,40700
50,3,40700
53,3,40710
53,3,40710
53,3,40710
53,3,40710
52,3,40720
52,3,40720
52,3,40720
52,3,40720
50,3,40730
50,3,40730
50,3,40730
50,3,40730
50,3,40740
50,3,40740
50,3,40740
50,3,40740
53,3,40750
53,3,40750
53,3,40750
53,3,40750
53,3,40760
53,3,40760
53,3,40760
53,3,40760
51,3,40770
51,3,40770
51,3,40770
51,3,40770
52,3,40780
52,3,40780
52,3,40780
52,3,40780
53,3,40790
53,3,40790
53,3,40790
53,3,40790
51,3,40800
51,3,40800
51,3,40800
51,3,40800
51,3,40810
51,3,40810
51,3,40810
51,3,40810
53,3,40820
53,3,40820
53,3,40820
53,3,40820
53,3,40830
53,3,40830
53,3,40830
53,3,40830
52,3,40840
52,3,40840
52,3,40840
52,3,40840
53,3,40850
53,3,40850
53,3,40850
53,3,40850
53,3,40860
53,3,40860
53,3,40860
53,3,40860
52,3,40870
52,3,40870
52,3,40870
52,3,40870
53,3,40880
53,3,40880
53,3,40880
53,3,40880
52,3,40890
52,3,40890
52,3,40890
52,3,40890
51,3,40900
51,3,40900
51,3,40900
51,3,40900
51,3,40910
51,3,40910
51,3,40910
51,3,40910
53,3,40920
53,3,40920
53,3,40920
53,3,40920
51,3,40930
51,3,40930
51,3,40930
51,3,40930
51,3,40940
51,3,40940
51,3,40940
51,3,40940
51,3,40950
51,3,40950
51,3,40950
51,3,40950
52,3,40960
52,3,40960
52,3,40960
52,3,40960
52,3,40970
52,3,40970
52,3,40970
52,3,40970
52,3,40980
52,3,40980
52,3,40980
52,3,40980
52,3,40990
52,3,40990
52,3,40990
52,3,40990
54,3,41000
54,3,41000
54,3,41000
54,3,41000
53,3,41010
53,3,41010
53,3,41010
53,3,41010
52,3,41020
52,3,41020
52,3,41020
52,3,41020
52,3,41030
52,3,41030
52,3,41030
52,3,41030
52,3,41040
52,3,41040
52,3,41040
52,3,41040
52,3,41050
52,3,41050
52,3,41050
52,3,41050
52,3,41060
52,3,41060
52,3,41060
52,3,41060
51,3,41070
51,3,41070
51,3,41070
51,3,41070
51,3,41080
51,3,41080
51,3,41080
51,3,41080
52,3,41090
52,3,41090
52,3,41090
52,3,41090
51,3,41100
51,3,41100
51,3,41100
51,3,41100
52,3,41110
52,3,41110
52,3,41110
52,3,41110
53,3,41120
53,3,41120
53,3,41120
53,3,41120
51,3,41130
51,3,41130
51,3,41130
52,3,41140
52,3,41140
52,3,41140
52,3,41140
53,3,41150
53,3,41150
53,3,41150
53,3,41150
53,3,41160
53,3,41160
53,3,41160
53,3,41160
54,3,41170
54,3,41170
54,3,41170
54,3,41170
52,3,41180
52,3,41180
52,3,41180
52,3,41180
51,3,41190
51,3,41190
51,3,41190
51,3,41190
53,3,41200
53,3,41200
53,3,41200
53,3,41200
52,3,41210
52,3,41210
52,3,41210
52,3,41210
50,3,41220
50,3,41220
50,3,41220
52,3,41230
52,3,41230
52,3,41230
52,3,41230
52,3,41240
52,3,41240
52,3,41240
52,3,41240
51,3,41250
51,3,41250
51,3,41250
51,3,41250
50,3,41260
50,3,41260
50,3,41260
50,3,41260
53,3,41270
53,3,41270
53,3,41270
53,3,41270
52,3,41280
52,3,41280
52,3,41280
52,3,41280
51,3,41290
51,3,41290
51,3,41290
51,3,41290
53,3,41300
53,3,41300
53,3,41300
53,3,41300
54,3,41310
54,3,41310
54,3,41310
54,3,41310
54,3,41320
54,3,41320
54,3,41320
54,3,41320
54,3,41330
54,3,41330
54,3,41330
54,3,41330
52,3,41340
52,3,41340
53,3,41350
53,3,41350
53,3,41350
53,3,41350
55,3,41360
55,3,41360
55,3,41360
55,3,41360
52,3,41370
52,3,41370
52,3,41370
52,3,41370
52,3,41380
52,3,41380
52,3,41380
52,3,41380
53,3,41390
53,3,41390
53,3,41390
53,3,41390
50,3,41400
50,3,41400
50,3,41400
50,3,41400
51,3,41410
51,3,41410
51,3,41410
51,3,41410
51,3,41420
51,3,41420
51,3,41420
51,3,41420
52,3,41430
52,3,41430
52,3,41430
52,3,41430
51,3,41440
51,3,41440
51,3,41440
51,3,41440
51,3,41450
51,3,41450
51,3,41450
51,3,41450
53,3,41460
53,3,41460
53,3,41460
53,3,41460
52,3,41470
52,3,41470
52,3,41470
52,3,41470
53,3,41480
53,3,41480
53,3,41480
53,3,41480
53,3,41490
53,3,41490
53,3,41490
53,3,41490
52,3,41500
52,3,41500
52,3,41500
52,3,41500
51,3,41510
51,3,41510
51,3,41510
51,3,41510
50,3,41520
50,3,41520
50,3,41520
50,3,41520
51,3,41530
51,3,41530
51,3,41530
51,3,41530
52,3,41540
52,3,41540
52,3,41540
52,3,41540
53,3,41550
53,3,41550
53,3,41550
53,3,41550
51,3,41560
51,3,41560
51,3,41560
51,3,41560
52,3,41570
52,3,41570
52,3,41570
52,3,41570
52,3,41580
52,3,41580
52,3,41580
52,3,41580
51,3,41590
51,3,41590
51,3,41590
53,3,41600
53,3,41600
53,3,41600
53,3,41600
52,3,41610
52,3,41610
52,3,41610
52,3,41620
52,3,41620
52,3,41620
52,3,41620
51,3,41630
51,3,41630
51,3,41630
51,3,41630
52,3,41640
52,3,41640
52,3,41640
52,3,41640
52,3,41650
52,3,41650
52,3,41650
52,3,41650
51,3,41660
51,3,41660
51,3,41660
51,3,41660
50,3,41670
50,3,41670
50,3,41670
51,3,41680
51,3,41680
51,3,41680
51,3,41680
52,3,41690
52,3,41690
52,3,41690
52,3,41690
51,3,41700
51,3,41700
51,3,41700
51,3,41700
51,3,41710
51,3,41710
51,3,41710
51,3,41710
51,3,41720
51,3,41720
51,3,41720
51,3,41720
51,3,41730
51,3,41730
51,3,41730
51,3,41730
53,3,41740
53,3,41740
53,3,41740
53,3,41740
51,3,41750
51,3,41750
51,3,41750
51,3,41750
52,3,41760
52,3,41760
52,3,41760
52,3,41760
51,3,41770
51,3,41770
51,3,41770
51,3,41770
53,3,41780
53,3,41780
53,3,41780
53,3,41780
52,3,41790
52,3,41790
52,3,41790
52,3,41790
52,3,41800
52,3,41800
52,3,41800
52,3,41800
50,3,41810
50,3,41810
50,3,41810
50,3,41810
52,3,41820
52,3,41820
52,3,41820
52,3,41820
51,3,41830
51,3,41830
51,3,41830
51,3,41830
49,3,41840
49,3,41840
49,3,41840
49,3,41840
51,3,41850
51,3,41850
51,3,41850
51,3,41850
51,3,41860
51,3,41860
51,3,41860
51,3,41860
52,3,41870
52,3,41870
52,3,41870
52,3,41870
51,3,41880
51,3,41880
51,3,41880
51,3,41880
51,3,41890
51,3,41890
51,3,41890
51,3,41890
52,3,41900
52,3,41900
52,3,41900
52,3,41900
53,3,41910
53,3,41910
53,3,41910
53,3,41910
54,3,41920
54,3,41920
54,3,41920
54,3,41920
53,3,41930
53,3,41930
53,3,41930
53,3,41930
52,3,41940
52,3,41940
52,3,41940
52,3,41940
52,3,41950
52,3,41950
52,3,41950
52,3,41960
52,3,41960
52,3,41960
52,3,41960
51,3,41970
51,3,41970
51,3,41970
51,3,41970
51,3,41980
51,3,41980
51,3,41980
51,3,41980
52,3,41990
52,3,41990
52,3,41990
52,3,41990
51,3,42000
51,3,42000
51,3,42000
51,3,42000
51,3,42010
51,3,42010
51,3,42010
51,3,42010
51,3,42020
51,3,42020
51,3,42020
51,3,42020
51,3,42030
51,3,42030
51,3,42030
51,3,42030
51,3,42040
51,3,42040
51,3,42040
51,3,42040
51,3,42050
51,3,42050
51,3,42050
51,3,42050
50,3,42060
50,3,42060
50,3,42060
51,3,42070
51,3,42070
51,3,42070
51,3,42070
52,3,42080
52,3,42080
52,3,42080
52,3,42080
53,3,42090
53,3,42090
53,3,42090
53,3,42090
51,3,42100
51,3,42100
51,3,42100
50,3,42110
50,3,42110
50,3,42110
50,3,42110
51,3,42120
51,3,42120
51,3,42120
51,3,42120
51,3,42130
51,3,42130
51,3,42130
51,3,42130
53,3,42140
53,3,42140
53,3,42140
53,3,42140
54,3,42150
54,3,42150
54,3,42150
54,3,42150
52,3,42160
52,3,42160
52,3,42160
52,3,42160
53,3,42170
53,3,42170
53,3,42170
53,3,42170
54,3,42180
54,3,42180
54,3,42180
54,3,42180
52,3,42190
52,3,42190
52,3,42190
52,3,42190
52,3,42200
52,3,42200
52,3,42200
52,3,42200
53,3,42210
53,3,42210
53,3,42210
53,3,42210
52,3,42220
52,3,42220
52,3,42220
52,3,42220
51,3,42230
51,3,42230
51,3,42230
51,3,42230
52,3,42240
52,3,42240
52,3,42240
52,3,42240
52,3,42250
52,3,42250
52,3,42250
52,3,42250
51,3,42260
51,3,42260
51,3,42260
51,3,42260
51,3,42270
51,3,42270
51,3,42270
51,3,42270
51,3,42280
51,3,42280
51,3,42280
51,3,42280
51,3,42290
51,3,42290
51,3,42290
51,3,42290
52,3,42300
52,3,42300
52,3,42300
52,3,42300
52,3,42310
52,3,42310
52,3,42310
52,3,42310
52,3,42320
52,3,42320
52,3,42320
52,3,42320
51,3,42330
51,3,42330
51,3,42330
51,3,42330
50,3,42340
50,3,42340
50,3,42340
50,3,42340
51,3,42350
51,3,42350
51,3,42350
51,3,42350
50,3,42360
50,3,42360
50,3,42360
50,3,42360
51,3,42370
51,3,42370
51,3,42370
52,3,42380
52,3,42380
52,3,42380
52,3,42380
52,3,42390
52,3,42390
52,3,42390
52,3,42390
51,3,42400
51,3,42400
51,3,42400
51,3,42400
51,3,42410
51,3,42410
51,3,42410
51,3,42410
53,3,42420
53,3,42420
53,3,42420
53,3,42420
50,3,42430
50,3,42430
50,3,42430
52,3,42440
52,3,42440
52,3,42440
52,3,42440
53,3,42450
53,3,42450
53,3,42450
53,3,42450
54,3,42460
54,3,42460
54,3,42460
54,3,42460
53,3,42470
53,3,42470
53,3,42470
53,3,42470
54,3,42480
54,3,42480
54,3,42480
54,3,42480
52,3,42490
52,3,42490
52,3,42490
52,3,42490
52,3,42500
52,3,42500
52,3,42500
52,3,42500
53,3,42510
53,3,42510
53,3,42510
53,3,42510
52,3,42520
52,3,42520
52,3,42520
52,3,42520
53,3,42530
53,3,42530
53,3,42530
53,3,42530
53,3,42540
53,3,42540
53,3,42540
53,3,42540
53,3,42550
53,3,42550
53,3,42550
53,3,42550
52,3,42560
52,3,42560
52,3,42560
52,3,42560
51,3,42570
51,3,42570
51,3,42570
51,3,42570
53,3,42580
53,3,42580
53,3,42580
53,3,42580
52,3,42590
52,3,42590
52,3,42590
52,3,42590
53,3,42600
53,3,42600
53,3,42600
53,3,42600
52,3,42610
52,3,42610
52,3,42610
52,3,42610
52,3,42620
52,3,42620
52,3,42620
52,3,42620
53,3,42630
53,3,42630
53,3,42630
53,3,42630
52,3,42640
52,3,42640
52,3,42640
52,3,42640
52,3,42650
52,3,42650
52,3,42650
52,3,42650
53,3,42660
53,3,42660
53,3,42660
53,3,42660
52,3,42670
52,3,42670
52,3,42670
52,3,42670
51,3,42680
51,3,42680
51,3,42680
51,3,42680
50,3,42690
50,3,42690
50,3,42690
50,3,42690
52,3,42700
52,3,42700
52,3,42700
52,3,42700
52,3,42710
52,3,42710
52,3,42710
52,3,42710
53,3,42720
53,3,42720
53,3,42720
53,3,42720
51,3,42730
51,3,42730
51,3,42730
51,3,42730
53,3,42740
53,3,42740
53,3,42740
53,3,42740
51,3,42750
51,3,42750
51,3,42750
51,3,42750
51,3,42760
51,3,42760
51,3,42760
51,3,42760
52,3,42770
52,3,42770
52,3,42770
52,3,42770
52,3,42780
52,3,42780
52,3,42780
52,3,42780
53,3,42790
53,3,42790
53,3,42790
53,3,42790
51,3,42800
51,3,42800
51,3,42800
51,3,42800
51,3,42810
51,3,42810
51,3,42810
51,3,42810
53,3,42820
53,3,42820
53,3,42820
53,3,42820
51,3,42830
51,3,42830
51,3,42830
51,3,42830
52,3,42840
52,3,42840
52,3,42840
52,3,42840
51,3,42850
51,3,42850
51,3,42850
51,3,42850
50,3,42860
50,3,42860
50,3,42860
50,3,42860
52,3,42870
52,3,42870
52,3,42870
52,3,42870
52,3,42880
52,3,42880
52,3,42880
52,3,42880
53,3,42890
53,3,42890
53,3,42890
53,3,42890
51,3,42900
51,3,42900
51,3,42900
51,3,42900
53,3,42910
53,3,42910
53,3,42910
53,3,42910
52,3,42920
52,3,42920
52,3,42920
52,3,42920
53,3,42930
53,3,42930
53,3,42930
53,3,42930
52,3,42940
52,3,42940
52,3,42940
52,3,42940
51,3,42950
51,3,42950
51,3,42950
51,3,42950
51,3,42960
51,3,42960
51,3,42960
51,3,42970
51,3,42970
51,3,42970
51,3,42980
51,3,42980
51,3,42980
51,3,42980
52,3,42990
52,3,42990
52,3,42990
52,3,42990
53,3,43000
53,3,43000
53,3,43000
53,3,43000
52,3,43010
52,3,43010
52,3,43010
52,3,43010
50,3,43020
50,3,43020
50,3,43020
50,3,43020
51,3,43030
51,3,43030
51,3,43030
51,3,43030
51,3,43040
51,3,43040
51,3,43040
51,3,43040
52,3,43050
52,3,43050
52,3,43050
52,3,43050
51,3,43060
51,3,43060
51,3,43060
51,3,43060
49,3,43070
49,3,43070
49,3,43070
49,3,43070
50,3,43080
50,3,43080
50,3,43080
50,3,43080
50,3,43090
50,3,43090
50,3,43090
50,3,43090
50,3,43100
50,3,43100
50,3,43100
50,3,43100
54,3,43110
54,3,43110
54,3,43110
54,3,43110
51,3,43120
51,3,43120
51,3,43120
51,3,43120
51,3,43130
51,3,43130
51,3,43130
51,3,43130
52,3,43140
52,3,43140
52,3,43140
52,3,43140
52,3,43150
52,3,43150
52,3,43150
52,3,43150
53,3,43160
53,3,43160
53,3,43160
53,3,43160
53,3,43170
53,3,43170
53,3,43170
53,3,43170
52,3,43180
52,3,43180
52,3,43180
52,3,43180
54,3,43190
54,3,43190
54,3,43190
54,3,43190
54,3,43200
54,3,43200
54,3,43200
54,3,43200
51,3,43210
51,3,43210
51,3,43210
51,3,43210
51,3,43220
51,3,43220
51,3,43220
51,3,43220
52,3,43230
52,3,43230
52,3,43230
52,3,43240
52,3,43240
52,3,43240
52,3,43240
52,3,43250
52,3,43250
52,3,43250
52,3,43250
53,3,43260
53,3,43260
53,3,43260
53,3,43260
53,3,43270
53,3,43270
53,3,43270
53,3,43270
52,3,43280
52,3,43280
52,3,43280
52,3,43280
52,3,43290
52,3,43290
52,3,43290
52,3,43290
51,3,43300
51,3,43300
51,3,43300
51,3,43300
51,3,43310
51,3,43310
51,3,43310
51,3,43310
51,3,43320
51,3,43320
51,3,43320
51,3,43320
53,3,43330
53,3,43330
53,3,43330
53,3,43330
51,3,43340
51,3,43340
51,3,43340
51,3,43340
52,3,43350
52,3,43350
52,3,43350
52,3,43350
53,3,43360
53,3,43360
53,3,43360
53,3,43360
51,3,43370
51,3,43370
51,3,43370
51,3,43370
52,3,43380
52,3,43380
52,3,43380
52,3,43380
54,3,43390
54,3,43390
54,3,43390
54,3,43390
53,3,43400
53,3,43400
53,3,43400
53,3,43400
52,3,43410
52,3,43410
52,3,43410
52,3,43410
51,3,43420
51,3,43420
51,3,43420
51,3,43420
51,3,43430
51,3,43430
51,3,43430
51,3,43430
52,3,43440
52,3,43440
52,3,43440
52,3,43440
53,3,43450
53,3,43450
53,3,43450
53,3,43450
52,3,43460
52,3,43460
52,3,43460
52,3,43460
54,3,43470
54,3,43470
54,3,43470
54,3,43470
52,3,43480
52,3,43480
52,3,43480
52,3,43480
52,3,43490
52,3,43490
52,3,43490
52,3,43490
51,3,43500
51,3,43500
51,3,43500
51,3,43500
52,3,43510
52,3,43510
52,3,43510
52,3,43510
53,3,43520
53,3,43520
53,3,43520
53,3,43520
52,3,43530
52,3,43530
52,3,43530
52,3,43530
52,3,43540
52,3,43540
52,3,43540
52,3,43540
50,3,43550
50,3,43550
50,3,43550
50,3,43550
50,3,43560
50,3,43560
50,3,43560
52,3,43570
52,3,43570
52,3,43570
52,3,43570
53,3,43580
53,3,43580
53,3,43580
53,3,43580
52,3,43590
52,3,43590
52,3,43590
52,3,43590
50,3,43600
50,3,43600
50,3,43600
50,3,43610
50,3,43610
50,3,43610
50,3,43610
51,3,43620
51,3,43620
51,3,43620
51,3,43620
53,3,43630
53,3,43630
53,3,43630
53,3,43630
51,3,43640
51,3,43640
51,3,43640
51,3,43640
53,3,43650
53,3,43650
53,3,43650
53,3,43650
52,3,43660
52,3,43660
52,3,43660
52,3,43660
51,3,43670
51,3,43670
51,3,43670
51,3,43670
52,3,43680
52,3,43680
52,3,43680
52,3,43680
53,3,43690
53,3,43690
53,3,43690
52,3,43700
52,3,43700
52,3,43700
52,3,43700
52,3,43710
52,3,43710
52,3,43710
52,3,43710
53,3,43720
53,3,43720
53,3,43720
53,3,43720
53,3,43730
53,3,43730
53,3,43730
53,3,43730
50,3,43740
50,3,43740
50,3,43740
50,3,43740
52,3,43750
52,3,43750
52,3,43750
52,3,43750
52,3,43760
52,3,43760
52,3,43760
52,3,43760
52,3,43770
52,3,43770
52,3,43770
53,3,43780
53,3,43780
53,3,43780
53,3,43780
51,3,43790
51,3,43790
51,3,43790
51,3,43790
52,3,43800
52,3,43800
52,3,43800
52,3,43800
52,3,43810
52,3,43810
52,3,43810
52,3,43810
52,3,43820
52,3,43820
52,3,43820
52,3,43820
52,3,43830
52,3,43830
52,3,43830
52,3,43830
51,3,43840
51,3,43840
51,3,43840
51,3,43840
51,3,43850
51,3,43850
51,3,43850
51,3,43850
52,3,43860
52,3,43860
52,3,43860
52,3,43860
52,3,43870
52,3,43870
52,3,43870
52,3,43870
51,3,43880
51,3,43880
51,3,43880
51,3,43880
51,3,43890
51,3,43890
51,3,43890
51,3,43890
50,3,43900
50,3,43900
50,3,43900
50,3,43900
53,3,43910
53,3,43910
53,3,43910
53,3,43910
53,3,43920
53,3,43920
53,3,43920
53,3,43920
52,3,43930
52,3,43930
52,3,43930
52,3,43940
52,3,43940
52,3,43940
52,3,43940
52,3,43950
52,3,43950
52,3,43950
52,3,43950
53,3,43960
53,3,43960
53,3,43960
53,3,43960
52,3,43970
52,3,43970
52,3,43970
52,3,43970
53,3,43980
53,3,43980
53,3,43980
53,3,43980
55,3,43990
55,3,43990
55,3,43990
55,3,43990
55,3,44000
55,3,44000
55,3,44000
55,3,44000
54,3,44010
54,3,44010
54,3,44010
54,3,44010
54,3,44020
54,3,44020
54,3,44020
54,3,44020
53,3,44030
53,3,44030
53,3,44030
53,3,44030
53,3,44040
53,3,44040
53,3,44040
53,3,44040
52,3,44050
52,3,44050
52,3,44050
52,3,44050
51,3,44060
51,3,44060
51,3,44060
51,3,44060
52,3,44070
52,3,44070
52,3,44070
52,3,44070
53,3,44080
53,3,44080
53,3,44080
53,3,44080
52,3,44090
52,3,44090
52,3,44090
52,3,44090
50,3,44100
50,3,44100
50,3,44100
50,3,44100
51,3,44110
51,3,44110
51,3,44110
51,3,44110
53,3,44120
53,3,44120
53,3,44120
53,3,44120
53,3,44130
53,3,44130
53,3,44130
53,3,44130
52,3,44140
52,3,44140
52,3,44140
52,3,44140
52,3,44150
52,3,44150
52,3,44150
52,3,44150
53,3,44160
53,3,44160
53,3,44160
53,3,44160
51,3,44170
51,3,44170
51,3,44170
51,3,44170
52,3,44180
52,3,44180
52,3,44180
52,3,44180
51,3,44190
51,3,44190
51,3,44190
51,3,44190
51,3,44200
51,3,44200
51,3,44200
51,3,44200
52,3,44210
52,3,44210
52,3,44210
52,3,44210
53,3,44220
53,3,44220
53,3,44220
53,3,44230
53,3,44230
53,3,44230
53,3,44230
53,3,44240
53,3,44240
53,3,44240
53,3,44240
52,3,44250
52,3,44250
52,3,44250
52,3,44250
52,3,44260
52,3,44260
52,3,44260
52,3,44260
52,3,44270
52,3,44270
52,3,44270
52,3,44270
53,3,44280
53,3,44280
53,3,44280
53,3,44280
53,3,44290
53,3,44290
53,3,44290
53,3,44290
51,3,44300
51,3,44300
51,3,44300
51,3,44300
49,3,44310
49,3,44310
49,3,44310
49,3,44310
52,3,44320
52,3,44320
52,3,44320
52,3,44320
51,3,44330
51,3,44330
51,3,44330
51,3,44330
51,3,44340
51,3,44340
51,3,44340
51,3,44340
54,3,44350
54,3,44350
54,3,44350
54,3,44350
54,3,44360
54,3,44360
54,3,44360
54,3,44360
53,3,44370
53,3,44370
53,3,44370
53,3,44370
53,3,44380
53,3,44380
53,3,44380
53,3,44380
52,3,44390
52,3,44390
52,3,44390
52,3,44390
53,3,44400
53,3,44400
53,3,44400
53,3,44400
53,3,44410
53,3,44410
53,3,44410
53,3,44410
51,3,44420
51,3,44420
51,3,44420
51,3,44420
51,3,44430
51,3,44430
51,3,44430
51,3,44430
50,3,44440
50,3,44440
50,3,44440
50,3,44440
52,3,44450
52,3,44450
52,3,44450
52,3,44450
53,3,44460
53,3,44460
53,3,44460
53,3,44460
50,3,44470
50,3,44470
50,3,44470
51,3,44480
51,3,44480
51,3,44480
51,3,44480
51,3,44490
51,3,44490
51,3,44490
51,3,44490
53,3,44500
53,3,44500
53,3,44500
53,3,44500
51,3,44510
51,3,44510
51,3,44510
51,3,44510
53,3,44520
53,3,44520
53,3,44520
53,3,44520
54,3,44530
54,3,44530
54,3,44530
54,3,44530
53,3,44540
53,3,44540
53,3,44540
53,3,44540
51,3,44550
51,3,44550
51,3,44550
51,3,44550
52,3,44560
52,3,44560
52,3,44560
52,3,44560
53,3,44570
53,3,44570
53,3,44570
53,3,44570
54,3,44580
54,3,44580
54,3,44580
54,3,44580
52,3,44590
52,3,44590
52,3,44590
52,3,44590
52,3,44600
52,3,44600
52,3,44600
52,3,44600
52,3,44610
52,3,44610
52,3,44610
52,3,44610
52,3,44620
52,3,44620
52,3,44620
52,3,44620
51,3,44630
51,3,44630
51,3,44630
51,3,44630
51,3,44640
51,3,44640
51,3,44640
51,3,44640
53,3,44650
53,3,44650
53,3,44650
53,3,44650
51,3,44660
51,3,44660
51,3,44660
51,3,44660
50,3,44670
50,3,44670
50,3,44670
50,3,44670
51,3,44680
51,3,44680
51,3,44680
51,3,44680
49,3,44690
49,3,44690
49,3,44690
51,3,44700
51,3,44700
51,3,44700
51,3,44700
52,3,44710
52,3,44710
52,3,44710
52,3,44710
51,3,44720
51,3,44720
51,3,44720
51,3,44720
51,3,44730
51,3,44730
51,3,44730
51,3,44730
53,3,44740
53,3,44740
53,3,44740
53,3,44740
50,3,44750
50,3,44750
50,3,44750
50,3,44750
50,3,44760
50,3,44760
50,3,44760
50,3,44760
51,3,44770
51,3,44770
51,3,44770
51,3,44770
52,3,44780
52,3,44780
52,3,44780
52,3,44780
52,3,44790
52,3,44790
52,3,44790
52,3,44790
53,3,44800
53,3,44800
53,3,44800
53,3,44800
53,3,44810
53,3,44810
53,3,44810
53,3,44810
52,3,44820
52,3,44820
52,3,44820
54,3,44830
54,3,44830
54,3,44830
54,3,44830
54,3,44840
54,3,44840
54,3,44840
54,3,44840
55,3,44850
55,3,44850
55,3,44850
55,3,44850
52,3,44860
52,3,44860
52,3,44860
52,3,44860
52,3,44870
52,3,44870
52,3,44870
52,3,44870
53,3,44880
53,3,44880
53,3,44880
53,3,44880
51,3,44890
51,3,44890
51,3,44890
51,3,44890
53,3,44900
53,3,44900
53,3,44900
53,3,44900
52,3,44910
52,3,44910
52,3,44910
52,3,44910
54,3,44920
54,3,44920
54,3,44920
54,3,44920
52,3,44930
52,3,44930
52,3,44930
52,3,44930
53,3,44940
53,3,44940
53,3,44940
53,3,44940
53,3,44950
53,3,44950
53,3,44950
53,3,44950
50,3,44960
50,3,44960
50,3,44960
50,3,44960
53,3,44970
53,3,44970
53,3,44970
53,3,44970
51,3,44980
51,3,44980
51,3,44980
51,3,44980
52,3,44990
52,3,44990
52,3,44990
52,3,44990
50,3,45000
50,3,45000
50,3,45000
50,3,45000
52,3,45010
52,3,45010
52,3,45010
52,3,45010
52,3,45020
52,3,45020
